transaction_id,timestamp_utc,origin_account,destination_account,amount_kes,transaction_type,channel,status,response_code,client_device_metadata
TXN_20260523_102851,2026-05-23T14:03:32.966Z,881939,320010,282520.75,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""226.116.38.17""}"
TXN_20260523_102852,2026-05-23T19:07:39.647Z,353459,254766348479,68002.81,B2C,API_DISBURSE,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""236.252.31.146""}"
TXN_20260523_102853,2026-05-23T05:31:54.412Z,403504,436708,256144.9,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""11.149.25.157""}"
TXN_20260523_102854,2026-05-23T10:34:04.963Z,579934,647416,219112.62,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102855,2026-05-23T20:44:15.037Z,254782944922,254712558995,4138.07,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""194.193.3.3""}"
TXN_20260523_102856,2026-05-23T12:50:14.272Z,332932,539213,24722.12,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102857,2026-05-23T15:50:52.362Z,353289,254782160541,33240.83,B2C,API_DISBURSE,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102858,2026-05-23T19:05:55.466Z,254744216202,254768943967,24323.82,P2P,USSD,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102859,2026-05-23T19:57:32.866Z,254794572858,254748601948,13981.4,P2P,USSD,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102860,2026-05-23T00:33:42.760Z,254727653918,252550,7831.93,C2B,STK_PUSH,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""179.27.37.203""}"
TXN_20260523_102861,2026-05-23T04:13:14.081Z,254775191106,254712653475,14153.58,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""193.235.167.139""}"
TXN_20260523_102862,2026-05-23T17:49:09.163Z,254771869952,254796505007,17206.87,P2P,USSD,TIMEOUT,99,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""135.224.152.206""}"
TXN_20260523_102863,2026-05-23T15:45:02.419Z,994667,254796411162,70028.72,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""207.111.172.156""}"
TXN_20260523_102864,2026-05-23T05:46:44.954Z,350013,254778911131,93984.66,B2C,API_DISBURSE,FAILED,01,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""139.20.169.190""}"
TXN_20260523_102865,2026-05-23T21:17:57.021Z,124221,254766971905,65568.92,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""96.127.131.30""}"
TXN_20260523_102866,2026-05-23T20:39:53.060Z,254740466674,162625,9214.94,C2B,STK_PUSH,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102867,2026-05-23T20:46:39.747Z,826394,254761240814,87354.75,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""55.41.30.17""}"
TXN_20260523_102868,2026-05-23T08:39:34.754Z,254780839337,451759,53986.72,C2B,PAYBILL_PORTAL,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""62.225.213.123""}"
TXN_20260523_102869,2026-05-23T20:23:54.584Z,254722529617,257718,25878.57,C2B,PAYBILL_PORTAL,FAILED,01,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""215.97.147.172""}"
TXN_20260523_102870,2026-05-23T06:02:30.455Z,749420,254747966591,62405.57,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""180.114.121.246""}"
TXN_20260523_102871,2026-05-23T12:16:48.703Z,254730022376,617228,23309.78,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""54.67.208.157""}"
TXN_20260523_102872,2026-05-23T20:15:51.181Z,820001,257906,14972.39,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""43.106.21.36""}"
TXN_20260523_102873,2026-05-23T20:29:54.881Z,715484,254776123302,23840.05,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""89.48.135.223""}"
TXN_20260523_102874,2026-05-23T23:29:03.137Z,254714300456,254725302689,27846.21,P2P,USSD,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""20.179.186.146""}"
TXN_20260523_102875,2026-05-23T05:20:36.968Z,400883,216690,161005.5,B2B,API_SETTLE,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""35.40.68.8""}"
TXN_20260523_102876,2026-05-23T21:17:02.686Z,254782379898,937062,10633.51,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""238.152.64.58""}"
TXN_20260523_102877,2026-05-23T10:39:39.299Z,352939,254776227206,61525.15,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102878,2026-05-23T13:11:28.993Z,481052,340201,99265.09,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""220.182.170.184""}"
TXN_20260523_102879,2026-05-23T10:11:32.007Z,254728057986,528755,35851.26,C2B,STK_PUSH,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""190.198.87.223""}"
TXN_20260523_102880,2026-05-23T06:05:54.122Z,528684,630337,273133.7,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""34.107.76.5""}"
TXN_20260523_102881,2026-05-23T18:31:59.132Z,254736515166,106855,34024.72,C2B,PAYBILL_PORTAL,TIMEOUT,99,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""148.5.130.135""}"
TXN_20260523_102882,2026-05-23T11:59:34.706Z,254751424723,254746572669,48544.67,P2P,USSD,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""107.113.107.91""}"
TXN_20260523_102883,2026-05-23T06:44:07.672Z,254724198685,734026,68057.84,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102884,2026-05-23T06:52:11.817Z,372576,903730,193917.48,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""182.90.27.7""}"
TXN_20260523_102885,2026-05-23T04:59:30.739Z,776499,254749256140,28512.16,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""134.23.210.181""}"
TXN_20260523_102886,2026-05-23T04:58:40.049Z,572846,254779662457,34543.98,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""252.49.45.147""}"
TXN_20260523_102887,2026-05-23T12:40:26.660Z,254794371627,254732038097,37845.11,P2P,APP_INT,TIMEOUT,99,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""165.222.118.239""}"
TXN_20260523_102888,2026-05-23T14:18:59.676Z,254761868179,280883,54216.95,C2B,DYNAMIC_QR,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""164.67.170.248""}"
TXN_20260523_102889,2026-05-23T16:53:48.523Z,874148,216710,292887.33,B2B,API_SETTLE,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102890,2026-05-23T06:53:37.817Z,793112,254760107239,9121.0,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""200.13.251.29""}"
TXN_20260523_102891,2026-05-23T05:57:34.083Z,254785738376,254790400685,40367.58,P2P,USSD,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""43.105.73.108""}"
TXN_20260523_102892,2026-05-23T17:51:57.846Z,989940,254750877136,84155.84,B2C,API_DISBURSE,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""19.21.44.66""}"
TXN_20260523_102893,2026-05-23T10:40:14.276Z,417215,254718223698,39120.1,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""98.62.120.26""}"
TXN_20260523_102894,2026-05-23T14:54:57.680Z,698490,322914,19103.3,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""117.52.204.153""}"
TXN_20260523_102895,2026-05-23T19:40:56.804Z,254757431871,254737997891,23702.4,P2P,APP_INT,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""210.128.177.23""}"
TXN_20260523_102896,2026-05-23T06:24:32.714Z,884889,660947,178595.98,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""17.103.174.132""}"
TXN_20260523_102897,2026-05-23T18:31:29.190Z,254713015031,254788570645,6239.66,P2P,USSD,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""85.52.196.132""}"
TXN_20260523_102898,2026-05-23T14:46:46.008Z,845535,254713594782,68754.05,B2C,API_DISBURSE,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102899,2026-05-23T21:01:24.757Z,167209,110556,29879.92,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""244.49.54.104""}"
TXN_20260523_102900,2026-05-23T20:21:45.118Z,254710457440,228897,48679.67,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""239.181.48.109""}"
TXN_20260523_102901,2026-05-23T00:56:52.122Z,254725347681,254739975509,36878.53,P2P,APP_INT,FAILED,01,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""19.66.245.183""}"
TXN_20260523_102902,2026-05-23T05:34:08.836Z,618864,254778380924,4087.53,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""224.43.226.149""}"
TXN_20260523_102903,2026-05-23T16:21:21.661Z,254723772475,254794582932,6806.17,P2P,APP_INT,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""228.1.25.55""}"
TXN_20260523_102904,2026-05-23T20:20:38.354Z,254768612846,433369,11546.55,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""159.68.129.102""}"
TXN_20260523_102905,2026-05-23T09:23:18.872Z,254714922894,456029,9886.5,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""92.115.23.26""}"
TXN_20260523_102906,2026-05-23T02:06:24.265Z,254737975307,254747130801,49170.0,P2P,USSD,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""98.46.58.221""}"
TXN_20260523_102907,2026-05-23T15:27:36.062Z,254787655079,328420,24449.06,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102908,2026-05-23T12:24:07.580Z,581357,107304,117427.9,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""154.16.135.216""}"
TXN_20260523_102909,2026-05-23T20:15:06.270Z,382221,757100,156455.75,B2B,MM_PORTAL,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""101.248.125.6""}"
TXN_20260523_102910,2026-05-23T00:15:26.162Z,254717522197,254723379075,14927.21,P2P,APP_INT,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""121.0.117.161""}"
TXN_20260523_102911,2026-05-23T17:44:36.774Z,254733082634,254763634793,48367.67,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102912,2026-05-23T11:42:53.835Z,803427,254730016399,96453.49,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""80.248.151.63""}"
TXN_20260523_102913,2026-05-23T22:25:27.744Z,356063,254776114988,45554.24,B2C,B2C_PORTAL,REVERSED,09,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""121.122.46.40""}"
TXN_20260523_102914,2026-05-23T23:54:58.093Z,254712981401,107131,54342.66,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""14.37.75.182""}"
TXN_20260523_102915,2026-05-23T13:52:00.544Z,170723,254723453044,59921.16,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""170.32.34.122""}"
TXN_20260523_102916,2026-05-23T01:29:27.138Z,514308,254797989600,93842.51,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""109.159.232.207""}"
TXN_20260523_102917,2026-05-23T01:26:29.353Z,254713243473,254789885363,48304.03,P2P,USSD,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102918,2026-05-23T09:18:57.240Z,850706,663358,63065.77,B2B,API_SETTLE,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102919,2026-05-23T14:37:11.418Z,230533,699737,38684.3,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""88.255.33.238""}"
TXN_20260523_102920,2026-05-23T04:51:42.082Z,254756023656,461659,4754.53,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102921,2026-05-23T21:10:53.514Z,254718020459,110886,27261.6,C2B,DYNAMIC_QR,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""35.121.86.163""}"
TXN_20260523_102922,2026-05-23T14:02:14.194Z,254787428320,660869,59452.41,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102923,2026-05-23T08:20:39.360Z,254799957093,200317,62129.52,C2B,STK_PUSH,FAILED,01,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""161.121.203.56""}"
TXN_20260523_102924,2026-05-23T15:22:51.097Z,254745869307,742536,40319.5,C2B,STK_PUSH,TIMEOUT,99,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""120.128.204.124""}"
TXN_20260523_102925,2026-05-23T15:30:33.086Z,254771297451,254754825570,2968.01,P2P,APP_INT,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""234.146.55.227""}"
TXN_20260523_102926,2026-05-23T10:10:29.007Z,254765199856,254723063687,18556.53,P2P,USSD,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102927,2026-05-23T06:59:00.192Z,254767590023,254732387810,25419.19,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""177.202.28.201""}"
TXN_20260523_102928,2026-05-23T21:28:29.135Z,254781377528,254730004611,44954.05,P2P,USSD,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""167.131.63.22""}"
TXN_20260523_102929,2026-05-23T09:25:33.660Z,254787243935,254754739771,15188.45,P2P,USSD,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""172.228.179.171""}"
TXN_20260523_102930,2026-05-23T23:08:59.248Z,254752089440,185225,37762.64,C2B,PAYBILL_PORTAL,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""133.63.195.228""}"
TXN_20260523_102931,2026-05-23T17:39:24.174Z,481705,254796308507,25517.16,B2C,API_DISBURSE,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""172.44.254.87""}"
TXN_20260523_102932,2026-05-23T09:49:08.689Z,513786,696748,213196.11,B2B,MM_PORTAL,TIMEOUT,99,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102933,2026-05-23T23:15:27.053Z,357144,254755141026,69393.74,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""22.157.7.47""}"
TXN_20260523_102934,2026-05-23T13:39:39.277Z,254794500748,254789116431,2530.85,P2P,APP_INT,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""122.181.93.249""}"
TXN_20260523_102935,2026-05-23T00:52:22.817Z,272653,140835,292055.5,B2B,MM_PORTAL,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""16.241.211.166""}"
TXN_20260523_102936,2026-05-23T13:53:18.282Z,254774807413,254728884909,34971.84,P2P,APP_INT,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""229.199.213.222""}"
TXN_20260523_102937,2026-05-23T11:45:26.666Z,573308,605028,296527.76,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""45.132.3.117""}"
TXN_20260523_102938,2026-05-23T01:15:10.315Z,254772851749,254764254518,3333.62,P2P,USSD,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""198.140.35.90""}"
TXN_20260523_102939,2026-05-23T16:19:32.143Z,261890,936912,235328.01,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102940,2026-05-23T01:05:01.833Z,949379,263656,213539.2,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102941,2026-05-23T20:56:50.549Z,939045,699566,149944.17,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""20.170.127.174""}"
TXN_20260523_102942,2026-05-23T02:15:12.361Z,254771682909,254713930702,31974.83,P2P,APP_INT,REVERSED,09,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""191.86.96.142""}"
TXN_20260523_102943,2026-05-23T11:35:55.619Z,366657,254745950970,297.8,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""51.14.102.128""}"
TXN_20260523_102944,2026-05-23T18:27:58.552Z,254797734835,254739139483,27445.73,P2P,APP_INT,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""4.163.133.164""}"
TXN_20260523_102945,2026-05-23T05:00:27.546Z,977247,242304,114910.47,B2B,API_SETTLE,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102946,2026-05-23T10:52:56.112Z,495589,254758391931,47498.27,B2C,API_DISBURSE,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""115.159.3.130""}"
TXN_20260523_102947,2026-05-23T15:27:16.475Z,254767261751,254781728087,21918.85,P2P,USSD,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""6.19.218.148""}"
TXN_20260523_102948,2026-05-23T09:06:25.487Z,402140,462010,158802.75,B2B,API_SETTLE,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.1"", ""ip"": ""96.176.152.201""}"
TXN_20260523_102949,2026-05-23T15:14:26.224Z,559182,472720,14356.93,B2B,MM_PORTAL,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""254.62.175.45""}"
TXN_20260523_102950,2026-05-23T08:45:02.057Z,650649,167341,262094.74,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""127.243.210.184""}"
TXN_20260523_102951,2026-05-23T02:30:52.209Z,914596,254782113443,90251.71,B2C,API_DISBURSE,REVERSED,09,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102952,2026-05-23T15:49:39.367Z,166074,254779889349,21876.3,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""87.115.3.64""}"
TXN_20260523_102953,2026-05-23T10:01:25.273Z,254779118023,784327,33586.53,C2B,DYNAMIC_QR,FAILED,01,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""21.177.174.4""}"
TXN_20260523_102954,2026-05-23T21:24:56.563Z,161214,145793,73141.93,B2B,MM_PORTAL,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""206.201.98.175""}"
TXN_20260523_102955,2026-05-23T06:06:47.953Z,254772405045,894947,49231.97,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""124.0.207.218""}"
TXN_20260523_102956,2026-05-23T16:27:58.179Z,254753863794,254711070184,43527.18,P2P,USSD,FAILED,01,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102957,2026-05-23T15:36:57.600Z,254720498728,254712700402,45814.15,P2P,USSD,REVERSED,09,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""45.39.83.164""}"
TXN_20260523_102958,2026-05-23T08:32:23.348Z,207406,254795139799,33180.99,B2C,B2C_PORTAL,TIMEOUT,99,"{""os"": ""Android"", ""app_ver"": ""5.0.0"", ""ip"": ""82.157.98.225""}"
TXN_20260523_102959,2026-05-23T00:48:41.082Z,254718983946,422536,209.69,C2B,STK_PUSH,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.1"", ""ip"": ""78.42.32.147""}"
TXN_20260523_102960,2026-05-23T04:10:35.783Z,935817,254721032937,25366.35,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102961,2026-05-23T23:22:46.610Z,254711411351,604438,11457.32,C2B,STK_PUSH,TIMEOUT,99,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""92.103.22.44""}"
TXN_20260523_102962,2026-05-23T12:33:09.948Z,254771743922,306328,27967.53,C2B,DYNAMIC_QR,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""105.32.237.242""}"
TXN_20260523_102963,2026-05-23T07:29:30.571Z,743791,127079,172896.98,B2B,API_SETTLE,SUCCESS,00,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.2"", ""ip"": ""238.6.50.238""}"
TXN_20260523_102964,2026-05-23T08:18:01.597Z,254778198816,254792434193,34144.99,P2P,APP_INT,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.0.1"", ""ip"": ""203.112.165.78""}"
TXN_20260523_102965,2026-05-23T06:46:50.430Z,254731105079,254772349120,40857.95,P2P,APP_INT,SUCCESS,00,"{""os"": ""FeaturePhone"", ""app_ver"": ""SIM_Toolkit"", ""ip"": ""0.0.0.0""}"
TXN_20260523_102966,2026-05-23T03:00:01.397Z,254795297648,254766445721,32883.93,P2P,APP_INT,SUCCESS,00,"{""os"": ""iOS"", ""app_ver"": ""5.1.0"", ""ip"": ""186.158.76.78""}"
TXN_20260523_102967,2026-05-23T22:58:14.615Z,254713759105,325725,1001.74,C2B,PAYBILL_PORTAL,FAILED,01,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""167.232.63.228""}"
TXN_20260523_102968,2026-05-23T10:30:57.086Z,254790054196,581813,18868.69,C2B,DYNAMIC_QR,REVERSED,09,"{""os"": ""Windows_Server"", ""app_ver"": ""ERP_v1.1"", ""ip"": ""244.184.113.199""}"
TXN_20260523_102969,2026-05-23T13:12:14.503Z,254720128774,254778563366,42009.66,P2P,APP_INT,SUCCESS,00,"{""os"": ""Android"", ""app_ver"": ""4.2.2"", ""ip"": ""101.182.138.17""}"
TXN_20260523_102970,2026-05-23T18:03:15.143Z,788951,254771690198,52979.76,B2C,B2C_PORTAL,SUCCESS,00,"{""os"": ""Linux_Ubuntu"", ""app_ver"": ""SDK_v2.0"", ""ip"": ""26.241.52.239""}"
